# time = 3.7
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -7.8489398374e-02  -7.8618583157e-02   1.3814482608e+00   1.2215235879e+00   1.5842751630e+00
  -7.8226770955e-02  -7.8360213591e-02   1.5015673725e+00   1.0431517293e+00   1.7297255421e+00
  -7.7936545988e-02  -7.8093328319e-02   1.6174780205e+00   8.3358548657e-01   1.8707889743e+00
  -7.7577537609e-02  -7.7779763656e-02   1.7334257462e+00   5.5884071755e-01   2.0118697022e+00
  -7.7157353323e-02  -7.7375311561e-02   1.8287076003e+00   2.2020224221e-01   2.1262059219e+00
  -7.6726441709e-02  -7.6939395085e-02   1.8788076384e+00  -1.3971819078e-01   2.1823675356e+00
  -7.6299400619e-02  -7.6513488334e-02   1.8795825247e+00  -4.9955947373e-01   2.1746751998e+00
  -7.5862726828e-02  -7.6085312904e-02   1.8311097364e+00  -8.5956121225e-01   2.1030436136e+00
  -7.5428619619e-02  -7.5640140752e-02   1.7366592845e+00  -1.1976532526e+00   1.9727890809e+00
  -7.5051511382e-02  -7.5217098485e-02   1.6209753336e+00  -1.4651117498e+00   1.8179239647e+00
  -7.4743677431e-02  -7.4885924279e-02   1.5047892195e+00  -1.6601480620e+00   1.6656069575e+00
  -7.4472967228e-02  -7.4601430583e-02   1.3892199905e+00  -1.8096318310e+00   1.5167576209e+00
  -7.4225094152e-02  -7.4344503874e-02   1.2737971622e+00  -1.9266543580e+00   1.3705974778e+00
  -7.3992543589e-02  -7.4105684431e-02   1.1580870247e+00  -2.0178993972e+00   1.2265876328e+00
  -7.3770648810e-02  -7.3879402747e-02   1.0430819430e+00  -2.0864678815e+00   1.0860252300e+00
  -7.3556226644e-02  -7.3661894874e-02   9.2700563743e-01  -2.1356484171e+00   9.4688802093e-01
  -7.3346921156e-02  -7.3450558414e-02   8.1201764556e-01  -2.1660215821e+00   8.1193946950e-01
  -7.3140843967e-02  -7.3243283899e-02   6.9678159943e-01  -2.1791456793e+00   6.7978364310e-01
  -7.2936428701e-02  -7.3038404036e-02   5.8086810701e-01  -2.1753389648e+00   5.5023780954e-01
  -7.2732260183e-02  -7.2834453367e-02   4.6540244562e-01  -2.1547985206e+00   4.2488362180e-01
  -7.2526997827e-02  -7.2630067000e-02   3.5016629434e-01  -2.1176293262e+00   3.0380838442e-01
  -7.2319310824e-02  -7.2423928654e-02   2.3511162564e-01  -2.0636393667e+00   1.8736480404e-01
  -7.2107772790e-02  -7.2214692994e-02   1.1908260698e-01  -1.9915028369e+00   7.4971863192e-02
  -7.1890824168e-02  -7.2000852586e-02   4.2779436471e-03  -1.9018624330e+00  -3.0636000194e-02
  -7.1666628798e-02  -7.1780795750e-02  -1.1170158290e-01  -1.7917014799e+00  -1.3087979909e-01
  -7.1432950309e-02  -7.1552461845e-02  -2.2681916527e-01  -1.6613347071e+00  -2.2299405501e-01
  -7.1186941802e-02  -7.1313438772e-02  -3.4241156517e-01  -1.5073321026e+00  -3.0684572857e-01
  -7.0924755350e-02  -7.1060444832e-02  -4.5770519810e-01  -1.3278896469e+00  -3.8021422973e-01
  -7.0640886765e-02  -7.0789065868e-02  -5.7329776733e-01  -1.1181680256e+00  -4.4122774630e-01
  -7.0326853974e-02  -7.0492707661e-02  -6.8869903980e-01  -8.7327001193e-01  -4.8636806900e-01
  -6.9968089535e-02  -7.0161000287e-02  -8.0433259567e-01  -5.8309280206e-01  -5.1073182228e-01
  -6.9554265421e-02  -6.9775178783e-02  -9.1588872794e-01  -2.4520909339e-01  -5.0622020465e-01
  -6.9100332847e-02  -6.9333352059e-02  -1.0113817717e+00   1.1418107333e-01  -4.6794400908e-01
  -6.8608375302e-02  -6.8867313636e-02  -1.0841896679e+00   4.7502420518e-01  -3.9725596245e-01
  -6.8034188668e-02  -6.8349436967e-02  -1.1306322322e+00   8.3669496315e-01  -2.9451560762e-01
  -6.7228211803e-02  -6.7718940369e-02  -1.1307204335e+00   1.2045599689e+00  -1.5543849179e-01
  -6.6302191558e-02  -6.6737483238e-02  -1.0519131484e+00   1.4245399211e+00  -5.8363321156e-02
  -6.5575182789e-02  -6.5866899877e-02  -9.3426414298e-01   1.4523231450e+00  -5.8479295313e-02
  -6.5045806459e-02  -6.5283465701e-02  -8.1846010191e-01   1.4041143250e+00  -1.0694008388e-01
  -6.4600836768e-02  -6.4808147216e-02  -7.0305343049e-01   1.3297100082e+00  -1.7535676315e-01
  -6.4205871075e-02  -6.4393526319e-02  -5.8751158487e-01   1.2436135558e+00  -2.5299469098e-01
  -6.3844085228e-02  -6.4018215831e-02  -4.7225658258e-01   1.1523642439e+00  -3.3355838953e-01
  -6.3505402395e-02  -6.3669954625e-02  -3.5684471532e-01   1.0584145522e+00  -4.1361535424e-01
  -6.3183007042e-02  -6.3340850165e-02  -2.4151183253e-01   9.6307053401e-01  -4.9048063069e-01
  -6.2871771401e-02  -6.3025163920e-02  -1.2610583652e-01   8.6637939901e-01  -5.6243372794e-01
  -6.2567480134e-02  -6.2718378882e-02  -1.0877570735e-02   7.6810677883e-01  -6.2792094932e-01
  -6.2266325569e-02  -6.2416581385e-02   1.0462068153e-01   6.6692847856e-01  -6.8599580165e-01
  -6.1964501495e-02  -6.2116069753e-02   2.2008927061e-01   5.6166282690e-01  -7.3535304376e-01
  -6.1657772806e-02  -6.1812933237e-02   3.3539490862e-01   4.5041646706e-01  -7.7478456301e-01
  -6.1340858052e-02  -6.1502612375e-02   4.5082368858e-01   3.2999998768e-01  -8.0296921274e-01
