# time = 0.9
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -3.1829020568e-01  -3.1881407581e-01   1.1719040212e+00   5.9918166550e-01   9.3443163890e-01
  -3.1722519898e-01  -3.1776633556e-01   1.2738069906e+00   5.1168417801e-01   1.0202195987e+00
  -3.1604827871e-01  -3.1668406241e-01   1.3721402412e+00   4.0888497763e-01   1.1034199661e+00
  -3.1459242794e-01  -3.1541249500e-01   1.4705058417e+00   2.7411382427e-01   1.1866303188e+00
  -3.1288849664e-01  -3.1377236088e-01   1.5513408320e+00   1.0800111432e-01   1.2540662190e+00
  -3.1114106388e-01  -3.1200463240e-01   1.5938470080e+00  -6.8550672439e-02   1.2871899454e+00
  -3.0940932686e-01  -3.1027749535e-01   1.5945091517e+00  -2.4506326476e-01   1.2826518264e+00
  -3.0763852732e-01  -3.0854115836e-01   1.5533929893e+00  -4.2165419731e-01   1.2404015520e+00
  -3.0587813578e-01  -3.0673589627e-01   1.4732722877e+00  -5.8749744222e-01   1.1635748032e+00
  -3.0434888647e-01  -3.0502037528e-01   1.3751376444e+00  -7.1869272288e-01   1.0722326272e+00
  -3.0310055824e-01  -3.0367739766e-01   1.2765760655e+00  -8.1436281277e-01   9.8239355723e-01
  -3.0200277424e-01  -3.0252371883e-01   1.1785372331e+00  -8.8768805854e-01   8.9459987953e-01
  -3.0099759935e-01  -3.0148182964e-01   1.0806221981e+00  -9.4509011918e-01   8.0839239746e-01
  -3.0005456031e-01  -3.0051336905e-01   9.8246312334e-01  -9.8984756611e-01   7.2345324134e-01
  -2.9915473261e-01  -2.9959575157e-01   8.8490190527e-01  -1.0234815041e+00   6.4054747229e-01
  -2.9828520785e-01  -2.9871371365e-01   7.8643172207e-01  -1.0476050753e+00   5.5848232884e-01
  -2.9743643224e-01  -2.9785670205e-01   6.8888458284e-01  -1.0625030864e+00   4.7888773451e-01
  -2.9660074803e-01  -2.9701616244e-01   5.9112683361e-01  -1.0689399190e+00   4.0094034165e-01
  -2.9577180325e-01  -2.9618533362e-01   4.9279421950e-01  -1.0670716824e+00   3.2453236680e-01
  -2.9494385908e-01  -2.9535827288e-01   3.9484135268e-01  -1.0569950591e+00   2.5059668611e-01
  -2.9411147918e-01  -2.9452944529e-01   2.9708303334e-01  -1.0387615417e+00   1.7918478786e-01
  -2.9326926686e-01  -2.9369351308e-01   1.9947852352e-01  -1.0122769398e+00   1.1050469815e-01
  -2.9241143783e-01  -2.9284502063e-01   1.0104729439e-01  -9.7689089584e-01   4.4213718538e-02
  -2.9153166778e-01  -2.9197785502e-01   3.6545814288e-03  -9.3291868777e-01  -1.8075346521e-02
  -2.9062251072e-01  -2.9108548055e-01  -9.4734955072e-02  -8.7888052588e-01  -7.7200639289e-02
  -2.8967489772e-01  -2.9015954090e-01  -1.9239342248e-01  -8.1493080886e-01  -1.3153104917e-01
  -2.8867728404e-01  -2.8919025455e-01  -2.9045484825e-01  -7.3938700067e-01  -1.8098812009e-01
  -2.8761406554e-01  -2.8816431353e-01  -3.8826297868e-01  -6.5136417938e-01  -2.2426213014e-01
  -2.8646292167e-01  -2.8706381756e-01  -4.8632487988e-01  -5.4848850841e-01  -2.6024907885e-01
  -2.8518945590e-01  -2.8586202577e-01  -5.8422468468e-01  -4.2835775075e-01  -2.8687390330e-01
  -2.8373459436e-01  -2.8451688604e-01  -6.8232176429e-01  -2.8601616823e-01  -3.0124456765e-01
  -2.8205645483e-01  -2.8295230269e-01  -7.7696004818e-01  -1.2027312287e-01  -2.9858432287e-01
  -2.8021566747e-01  -2.8116060697e-01  -8.5797157304e-01   5.6019383688e-02  -2.7600940696e-01
  -2.7822068125e-01  -2.7927072797e-01  -9.1973855712e-01   2.3302445170e-01  -2.3431761586e-01
