# time = 3.8
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -7.4661425245e-02  -7.4784309611e-02   1.4104460013e+00   1.2537634405e+00   1.6226221015e+00
  -7.4411606316e-02  -7.4538540878e-02   1.5330863421e+00   1.0706839206e+00   1.7715931121e+00
  -7.4135535787e-02  -7.4284671754e-02   1.6514298638e+00   8.5558671157e-01   1.9160709951e+00
  -7.3794036454e-02  -7.3986399821e-02   1.7698112040e+00   5.7359074061e-01   2.0605666012e+00
  -7.3394344797e-02  -7.3601673087e-02   1.8670928553e+00   2.2601472929e-01   2.1776703594e+00
  -7.2984448991e-02  -7.3187016508e-02   1.9182443033e+00  -1.4340494550e-01   2.2351914035e+00
  -7.2578234940e-02  -7.2781881474e-02   1.9190352552e+00  -5.1274340090e-01   2.2273129187e+00
  -7.2162857982e-02  -7.2374588406e-02   1.8695448146e+00  -8.8224656631e-01   2.1539475394e+00
  -7.1749922431e-02  -7.1951127557e-02   1.7731116424e+00  -1.2292617964e+00   2.0205402479e+00
  -7.1391205980e-02  -7.1548717304e-02   1.6549993142e+00  -1.5037792841e+00   1.8619266681e+00
  -7.1098385268e-02  -7.1233694656e-02   1.5363743211e+00  -1.7039631723e+00   1.7059228663e+00
  -7.0840877757e-02  -7.0963075880e-02   1.4183791855e+00  -1.8573922638e+00   1.5534706654e+00
  -7.0605093594e-02  -7.0718679635e-02   1.3005335401e+00  -1.9775033747e+00   1.4037727469e+00
  -7.0383884655e-02  -7.0491507553e-02   1.1823945674e+00  -2.0711566614e+00   1.2562771724e+00
  -7.0172811813e-02  -7.0276261758e-02   1.0649754607e+00  -2.1415348983e+00   1.1123124838e+00
  -6.9968847139e-02  -7.0069361868e-02   9.4646265351e-01  -2.1920134876e+00   9.6980748490e-01
  -6.9769749600e-02  -6.9868332409e-02   8.2906101237e-01  -2.2231883293e+00   8.3159252900e-01
  -6.9573722914e-02  -6.9671166792e-02   7.1140611746e-01  -2.2366588547e+00   6.9623789552e-01
  -6.9379277099e-02  -6.9476279037e-02   5.9305956323e-01  -2.2327517198e+00   5.6355642959e-01
  -6.9185065997e-02  -6.9282275160e-02   4.7517024657e-01  -2.2116692076e+00   4.3516806804e-01
  -6.8989814404e-02  -6.9087856834e-02   3.5751526356e-01  -2.1735190684e+00   3.1116222888e-01
  -6.8792256415e-02  -6.8891771974e-02   2.4004557833e-01  -2.1181042198e+00   1.9190015624e-01
  -6.8591035213e-02  -6.8692740857e-02   1.2158109714e-01  -2.0440638654e+00   7.6786769609e-02
  -6.8384667300e-02  -6.8489329569e-02   4.3666762674e-03  -1.9520576630e+00  -3.1377306238e-02
  -6.8171406067e-02  -6.8280005032e-02  -1.1404726263e-01  -1.8389893207e+00  -1.3404747905e-01
  -6.7949124212e-02  -6.8062807102e-02  -2.3158115947e-01  -1.7051818737e+00  -2.2839133203e-01
  -6.7715113682e-02  -6.7835441323e-02  -3.4959983450e-01  -1.5471147835e+00  -3.1427260481e-01
  -6.7465714214e-02  -6.7594786042e-02  -4.6731346557e-01  -1.3629364177e+00  -3.8941695760e-01
  -6.7195690063e-02  -6.7336642387e-02  -5.8533230136e-01  -1.1476797400e+00  -4.5190727001e-01
  -6.6896972833e-02  -6.7054737740e-02  -7.0315581844e-01  -8.9631827289e-01  -4.9814017355e-01
  -6.6555705542e-02  -6.6739207926e-02  -8.2121648694e-01  -5.9848257346e-01  -5.2309360460e-01
  -6.6162063868e-02  -6.6372203158e-02  -9.3511413909e-01  -2.5168127473e-01  -5.1847272952e-01
  -6.5730269847e-02  -6.5951924578e-02  -1.0326115345e+00   1.1719409963e-01  -4.7927000200e-01
  -6.5262305354e-02  -6.5508615117e-02  -1.1069476185e+00   4.8756079536e-01  -4.0687089553e-01
  -6.4716122133e-02  -6.5015995591e-02  -1.1543649550e+00   8.5877697126e-01  -3.0164365903e-01
  -6.3949453224e-02  -6.4416248675e-02  -1.1544549175e+00   1.2363508994e+00  -1.5920015018e-01
  -6.3068595519e-02  -6.3482657773e-02  -1.0739933219e+00   1.4621367430e+00  -5.9775316859e-02
  -6.2377043386e-02  -6.2654533264e-02  -9.5387469261e-01   1.4906533082e+00  -5.9894204659e-02
  -6.1873485044e-02  -6.2099553509e-02  -8.3563975753e-01   1.4411722017e+00  -1.0952810949e-01
  -6.1450216781e-02  -6.1647416579e-02  -7.1781053106e-01   1.3648042316e+00  -1.7960094514e-01
  -6.1074513792e-02  -6.1253016982e-02  -5.9984329158e-01   1.2764355406e+00  -2.5911823361e-01
  -6.0730372449e-02  -6.0896010602e-02  -4.8216891707e-01   1.1827779926e+00  -3.4163211185e-01
  -6.0408207373e-02  -6.0564734296e-02  -3.6433438678e-01   1.0863487946e+00  -4.2362699022e-01
  -6.0101535427e-02  -6.0251680450e-02  -2.4658050253e-01   9.8848846958e-01  -5.0235292337e-01
  -5.9805478927e-02  -5.9951390405e-02  -1.2875197538e-01   8.8924547310e-01  -5.7604777504e-01
  -5.9516028120e-02  -5.9659567450e-02  -1.1104915799e-02   7.8837925084e-01  -6.4312024014e-01
  -5.9229561037e-02  -5.9372488790e-02   1.0681778950e-01   6.8453065895e-01  -7.0260091528e-01
  -5.8942457097e-02  -5.9086633284e-02   2.2471019899e-01   5.7648683834e-01  -7.5315296474e-01
  -5.8650687742e-02  -5.8798280909e-02   3.4243622475e-01   4.6230446120e-01  -7.9353903244e-01
  -5.8349229104e-02  -5.8503094574e-02   4.6028796230e-01   3.3870993908e-01  -8.2240599237e-01
  -5.8030961817e-02  -5.8195363633e-02   5.7823312301e-01   2.0113411913e-01  -8.3768800496e-01
  -5.7684202545e-02  -5.7866560002e-02   6.9621592787e-01   4.1924636187e-02  -8.3615070689e-01
  -5.7285060909e-02  -5.7501845088e-02   8.1472071509e-01  -1.5530783543e-01  -8.1141666550e-01
  -5.6776495275e-02  -5.7068276730e-02   9.3162124623e-01  -4.2986629546e-01  -7.4754953821e-01
  -5.6188938983e-02  -5.6484713820e-02   1.0120972448e+00  -7.7828908427e-01  -6.3918352807e-01
  -5.5615874604e-02  -5.5893164145e-02   1.0264144061e+00  -1.1466032523e+00  -5.1026602674e-01
  -5.5068736856e-02  -5.5338585064e-02   9.7747455880e-01  -1.5155665603e+00  -3.7954076689e-01
  -5.4558026364e-02  -5.4798888648e-02   8.7892251413e-01  -1.8621849889e+00  -2.6243133201e-01
  -5.4129216110e-02  -5.4317164081e-02   7.6032353855e-01  -2.1450910534e+00  -1.7405149233e-01
  -5.3778509127e-02  -5.3941268139e-02   6.4216166639e-01  -2.3633368820e+00  -1.1178853724e-01
  -5.3467163808e-02  -5.3615750115e-02   5.2406062852e-01  -2.5428255847e+00  -6.5188856965e-02
  -5.3178457865e-02  -5.3318577500e-02   4.0588980598e-01  -2.6936507466e+00  -2.9779334948e-02
  -5.2903061140e-02  -5.3038338229e-02   2.8827731570e-01  -2.8199830617e+00  -3.1934548180e-03
  -5.2634706463e-02  -5.2767784052e-02   1.7039985496e-01  -2.9251033475e+00   1.6385990799e-02
