# time = 2.5
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -1.4301700841e-01  -1.4325239843e-01   1.1439895769e+00   8.9467829094e-01   1.2092243823e+00
  -1.4253847005e-01  -1.4278161839e-01   1.2434632083e+00   7.6403223592e-01   1.3202412889e+00
  -1.4200964568e-01  -1.4229532172e-01   1.3394519568e+00   6.1053839173e-01   1.4279097384e+00
  -1.4135548976e-01  -1.4172396965e-01   1.4354718336e+00   4.0930561658e-01   1.5355912883e+00
  -1.4058986408e-01  -1.4098700988e-01   1.5143783854e+00   1.6127504687e-01   1.6228596061e+00
  -1.3980469193e-01  -1.4019271828e-01   1.5558692899e+00  -1.0234294015e-01   1.6657252783e+00
  -1.3902657233e-01  -1.3941666558e-01   1.5565132415e+00  -3.6590273762e-01   1.6598534994e+00
  -1.3823090080e-01  -1.3863647908e-01   1.5163744005e+00  -6.2957984130e-01   1.6051791632e+00
  -1.3743990589e-01  -1.3782532253e-01   1.4381605824e+00  -8.7720934581e-01   1.5057600416e+00
  -1.3675276989e-01  -1.3705448926e-01   1.3423625307e+00  -1.0731043849e+00   1.3875566237e+00
  -1.3619185986e-01  -1.3645105051e-01   1.2461481900e+00  -1.2159549884e+00   1.2712981750e+00
  -1.3569859371e-01  -1.3593266920e-01   1.1504444315e+00  -1.3254413855e+00   1.1576865266e+00
  -1.3524693952e-01  -1.3546451821e-01   1.0548617233e+00  -1.4111520810e+00   1.0461274757e+00
  -1.3482320476e-01  -1.3502936082e-01   9.5904094684e-01  -1.4779824779e+00   9.3620969180e-01
  -1.3441888611e-01  -1.3461704871e-01   8.6380391592e-01  -1.5282038074e+00   8.2892323416e-01
  -1.3402818345e-01  -1.3422072352e-01   7.6767968878e-01  -1.5642247463e+00   7.2272458516e-01
  -1.3364680399e-01  -1.3383564339e-01   6.7245661682e-01  -1.5864705389e+00   6.1972299794e-01
  -1.3327130687e-01  -1.3345796459e-01   5.7702804561e-01  -1.5960825320e+00   5.1885300182e-01
  -1.3289883797e-01  -1.3308464914e-01   4.8103839446e-01  -1.5932938245e+00   4.1997512051e-01
  -1.3252681867e-01  -1.3271302680e-01   3.8541952615e-01  -1.5782487704e+00   3.2429657229e-01
  -1.3215280628e-01  -1.3234061055e-01   2.8999064993e-01  -1.5510242589e+00   2.3188399067e-01
  -1.3177437588e-01  -1.3196500200e-01   1.9471199630e-01  -1.5114796510e+00   1.4300658126e-01
  -1.3138892845e-01  -1.3158374977e-01   9.8626402115e-02  -1.4586438760e+00   5.7220869256e-02
