# time = 2.4
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -1.5034964723e-01  -1.5059710596e-01   1.1338612560e+00   8.7192617937e-01   1.1846667585e+00
  -1.4984657369e-01  -1.5010218850e-01   1.2324543636e+00   7.4460237337e-01   1.2934290194e+00
  -1.4929063591e-01  -1.4959095887e-01   1.3275934575e+00   5.9501179476e-01   1.3989108209e+00
  -1.4860294070e-01  -1.4899031295e-01   1.4227634409e+00   3.9889627637e-01   1.5044054467e+00
  -1.4779806055e-01  -1.4821556845e-01   1.5009716355e+00   1.5717303059e-01   1.5899013999e+00
  -1.4697263176e-01  -1.4738055265e-01   1.5420954266e+00  -9.9741228214e-02   1.6318964706e+00
  -1.4615461711e-01  -1.4656471087e-01   1.5427338731e+00  -3.5659875599e-01   1.6261438916e+00
  -1.4531815064e-01  -1.4574452336e-01   1.5029505669e+00  -6.1357058576e-01   1.5725798791e+00
  -1.4448660056e-01  -1.4489177792e-01   1.4254293406e+00  -8.5490288358e-01   1.4751797990e+00
  -1.4376423433e-01  -1.4408142319e-01   1.3304795124e+00  -1.0458163032e+00   1.3593769189e+00
  -1.4317456583e-01  -1.4344704548e-01   1.2351170421e+00  -1.1850341956e+00   1.2454795168e+00
  -1.4265600938e-01  -1.4290208618e-01   1.1402606107e+00  -1.2917363263e+00   1.1341751666e+00
  -1.4218119839e-01  -1.4240993258e-01   1.0455241416e+00  -1.3752673663e+00   1.0248817312e+00
  -1.4173573829e-01  -1.4195246419e-01   9.5055169955e-01  -1.4403982293e+00   9.1719623282e-01
  -1.4131068978e-01  -1.4151901239e-01   8.5615782455e-01  -1.4893423899e+00   8.1208862317e-01
  -1.4089995536e-01  -1.4110236717e-01   7.6088459888e-01  -1.5244472720e+00   7.0804673104e-01
  -1.4049902216e-01  -1.4069754356e-01   6.6650454240e-01  -1.5461273071e+00   6.0713697299e-01
