# time = 0.2
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.3080643257e+00   5.1161741406e-01   8.9492329523e-01
  -4.9750814511e-01  -4.9835681619e-01   1.4218074014e+00   4.3690658540e-01   9.7708388342e-01
  -4.9566236670e-01  -4.9665947403e-01   1.5315660297e+00   3.4913021249e-01   1.0567662645e+00
  -4.9337913820e-01  -4.9466525936e-01   1.6413608321e+00   2.3405421181e-01   1.1364581613e+00
  -4.9070684198e-01  -4.9209301703e-01   1.7315882384e+00   9.2216865478e-02   1.2010425251e+00
  -4.8796632188e-01  -4.8932066692e-01   1.7790334962e+00  -5.8533985566e-02   1.2327654666e+00
  -4.8525041762e-01  -4.8661197685e-01   1.7797729394e+00  -2.0925134443e-01   1.2284189580e+00
  -4.8247325112e-01  -4.8388885839e-01   1.7338799310e+00  -3.6003556967e-01   1.1879548163e+00
  -4.7971240761e-01  -4.8105764385e-01   1.6444504944e+00  -5.0164273095e-01   1.1143761582e+00
  -4.7731406729e-01  -4.7836717138e-01   1.5349140362e+00  -6.1366530737e-01   1.0268958590e+00
  -4.7535629892e-01  -4.7626096320e-01   1.4249009628e+00  -6.9535427921e-01   9.4085516733e-01
  -4.7363463088e-01  -4.7445163464e-01   1.3154713257e+00  -7.5796384136e-01   8.5677342096e-01
  -4.7205820286e-01  -4.7281762713e-01   1.2061798356e+00  -8.0697720272e-01   7.7421082909e-01
  -4.7057922324e-01  -4.7129877858e-01   1.0966159239e+00  -8.4519380977e-01   6.9286295723e-01
  -4.6916801250e-01  -4.6985966791e-01   9.8771930840e-01  -8.7391247615e-01   6.1346251637e-01
  -4.6780432622e-01  -4.6847635709e-01   8.7780809560e-01  -8.9451060120e-01   5.3486717451e-01
  -4.6647318109e-01  -4.6713229535e-01   7.6892715301e-01  -9.0723137151e-01   4.5863793927e-01
  -4.6516256736e-01  -4.6581406684e-01   6.5981111080e-01  -9.1272746227e-01   3.8398627442e-01
  -4.6386252316e-01  -4.6451106789e-01   5.5005339207e-01  -9.1113216880e-01   3.1080895379e-01
  -4.6256404824e-01  -4.6321397844e-01   4.4071952378e-01  -9.0252804496e-01   2.3999941018e-01
  -4.6125861670e-01  -4.6191411803e-01   3.3160278795e-01  -8.8695905802e-01   1.7160695508e-01
  -4.5993776484e-01  -4.6060311536e-01   2.2265771291e-01  -8.6434478186e-01   1.0583081942e-01
  -4.5859242112e-01  -4.5927241432e-01   1.1278984206e-01  -8.3412989977e-01   4.2342796188e-02
  -4.5721266704e-01  -4.5791242792e-01   4.0811299349e-03  -7.9658361671e-01  -1.7312502342e-02
  -4.5578682495e-01  -4.5651290616e-01  -1.0574024968e-01  -7.5044239416e-01  -7.3937777126e-02
  -4.5430067193e-01  -4.5506074373e-01  -2.1474564320e-01  -6.9583806821e-01  -1.2597088332e-01
  -4.5273610223e-01  -4.5354060013e-01  -3.2420084327e-01  -6.3133398337e-01  -1.7333667818e-01
  -4.5106864371e-01  -4.5193160433e-01  -4.3337334980e-01  -5.5617453803e-01  -2.1478081441e-01
  -4.4926329074e-01  -4.5020568309e-01  -5.4282915051e-01  -4.6833280134e-01  -2.4924596469e-01
  -4.4726609887e-01  -4.4832089838e-01  -6.5210406606e-01  -3.6575759277e-01  -2.7474479687e-01
  -4.4498442178e-01  -4.4621129935e-01  -7.6159923582e-01  -2.4421739212e-01  -2.8850754294e-01
  -4.4235257510e-01  -4.4375754422e-01  -8.6723380108e-01  -1.0269555923e-01  -2.8595941777e-01
  -4.3946564586e-01  -4.4094760599e-01  -9.5765836845e-01   4.7834057909e-02  -2.6433861598e-01
  -4.3633688466e-01  -4.3798368573e-01  -1.0266024101e+00   1.9897209490e-01  -2.2440922375e-01
  -4.3268516130e-01  -4.3469008358e-01  -1.0705812678e+00   3.5045658846e-01  -1.6637428186e-01
  -4.2755929390e-01  -4.3068023901e-01  -1.0706679312e+00   5.0453509951e-01  -8.7813347259e-02
  -4.2166997226e-01  -4.2443834879e-01  -9.9604928933e-01   5.9667179602e-01  -3.2977170160e-02
  -4.1704632770e-01  -4.1890159573e-01  -8.8465145654e-01   6.0830726845e-01  -3.3040842187e-02
  -4.1367958978e-01  -4.1519105967e-01  -7.7500031897e-01   5.8811378504e-01  -6.0413028918e-02
  -4.1084966285e-01  -4.1216811989e-01  -6.6572542185e-01   5.5694841067e-01  -9.9057665572e-02
  -4.0833775233e-01  -4.0953120581e-01  -5.5632253130e-01   5.2088582200e-01  -1.4291108687e-01
  -4.0603685963e-01  -4.0714429884e-01  -4.4719122010e-01   4.8266498244e-01  -1.8841719176e-01
  -4.0388289794e-01  -4.0492942043e-01  -3.3791132359e-01   4.4331310531e-01  -2.3363706976e-01
  -4.0183252169e-01  -4.0283637546e-01  -2.2870612644e-01   4.0337723542e-01  -2.7705408815e-01
  -3.9985311918e-01  -4.0082866791e-01  -1.1943157727e-01   3.6287715074e-01  -3.1769640307e-01
  -3.9791788163e-01  -3.9887757044e-01  -1.0325156250e-02   3.2171469598e-01  -3.5468639353e-01
  -3.9600259296e-01  -3.9695819283e-01   9.9037107208e-02   2.7933523843e-01  -3.8748941928e-01
  -3.9408304632e-01  -3.9504699309e-01   2.0837153014e-01   2.3524385044e-01  -4.1536820706e-01
  -3.9213230721e-01  -3.9311909955e-01   3.1755196214e-01   1.8864751700e-01  -4.3764034822e-01
  -3.9011678658e-01  -3.9114551487e-01   4.2684937548e-01   1.3821037408e-01  -4.5355958433e-01
  -3.8798888510e-01  -3.8908805828e-01   5.3623394403e-01   8.2067878180e-02  -4.6198659581e-01
  -3.8567048920e-01  -3.8688971191e-01   6.4565413180e-01   1.7097312290e-02  -4.6113761920e-01
  -3.8300187036e-01  -3.8445126649e-01   7.5555951833e-01  -6.3389359721e-02  -4.4749547272e-01
  -3.7960165421e-01  -3.8155247422e-01   8.6397920524e-01  -1.7543057817e-01  -4.1227123748e-01
  -3.7567331486e-01  -3.7765083420e-01   9.3862083996e-01  -3.1761330909e-01  -3.5250610995e-01
  -3.7184186692e-01  -3.7369579552e-01   9.5190736793e-01  -4.6791235138e-01  -2.8140762486e-01
  -3.6818376169e-01  -3.6998793832e-01   9.0652924312e-01  -6.1847555305e-01  -2.0931307997e-01
  -3.6476920525e-01  -3.6637958505e-01   8.1513999500e-01  -7.5991987161e-01  -1.4472849278e-01
  -3.6190222515e-01  -3.6315882545e-01   7.0515752554e-01  -8.7536471884e-01  -9.5988706807e-02
  -3.5955743529e-01  -3.6064562486e-01   5.9557881636e-01  -9.6442352060e-01  -6.1652469546e-02
  -3.5747581335e-01  -3.5846924571e-01   4.8605555953e-01  -1.0376666140e+00  -3.5954583516e-02
  -3.5554555589e-01  -3.5648238098e-01   3.7646687840e-01  -1.0992129085e+00  -1.6428107083e-02
  -3.5370428246e-01  -3.5460873079e-01   2.6739540829e-01  -1.1507643534e+00  -1.7678821283e-03
  -3.5191009141e-01  -3.5279983412e-01   1.5807770827e-01  -1.1936597485e+00   9.0282801978e-03
  -3.5013002733e-01  -3.5102034870e-01   4.8710999028e-02  -1.2280787557e+00   1.6546744502e-02
  -3.4833352158e-01  -3.4923970596e-01  -6.0817474558e-02  -1.2538223869e+00   2.1279067514e-02
  -3.4648782394e-01  -3.4742733720e-01  -1.6992715069e-01  -1.2700648221e+00   2.3646235228e-02
  -3.4455195495e-01  -3.4554831069e-01  -2.7935509643e-01  -1.2754840651e+00   2.4109390415e-02
  -3.4246600922e-01  -3.4355559922e-01  -3.8883320513e-01  -1.2673563434e+00   2.3202912842e-02
  -3.4012589732e-01  -3.4137641922e-01  -4.9839483832e-01  -1.2405651444e+00   2.1790368251e-02
  -3.3729386531e-01  -3.3887537541e-01  -6.0857327019e-01  -1.1829162755e+00   2.1761397763e-02
  -3.3373119516e-01  -3.3571235521e-01  -7.0763078629e-01  -1.0726004631e+00   2.8276318839e-02
  -3.3013995431e-01  -3.3175003512e-01  -7.6139712933e-01  -9.2360103217e-01   4.5882650798e-02
  -3.2713093899e-01  -3.2852987349e-01  -7.6887440300e-01  -7.7253905554e-01   7.1724408940e-02
  -3.2444947423e-01  -3.2573200448e-01  -7.4812773979e-01  -6.2151252144e-01   1.0388291854e-01
  -3.2194996463e-01  -3.2316694398e-01  -7.0767665607e-01  -4.7094284036e-01   1.4102604014e-01
  -3.1954784063e-01  -3.2073298528e-01  -6.5161002041e-01  -3.1988538685e-01   1.8237285431e-01
  -3.1718162262e-01  -3.1836269597e-01  -5.8274682388e-01  -1.6947492048e-01   2.2662196947e-01
  -3.1479564044e-01  -3.1600054927e-01  -5.0153557573e-01  -1.8289551578e-02   2.7308973208e-01
  -3.1232750552e-01  -3.1359073161e-01  -4.0866796950e-01   1.3233788508e-01   3.1995853458e-01
  -3.0974859368e-01  -3.1106427944e-01  -3.0465151971e-01   2.8014905155e-01   3.6449071994e-01
  -3.0714129829e-01  -3.0843290792e-01  -1.9558573491e-01   4.1501460169e-01   4.0097162462e-01
  -3.0455287342e-01  -3.0584968867e-01  -8.6512656572e-02   5.2999875535e-01   4.2468639924e-01
  -3.0192288339e-01  -3.0325605817e-01   2.2884226154e-02   6.2413838764e-01   4.3229525576e-01
  -2.9918504232e-01  -3.0058970861e-01   1.3191792517e-01   6.9376903743e-01   4.1905958318e-01
  -2.9625455536e-01  -2.9778037603e-01   2.4117304904e-01   7.3378677171e-01   3.7807841535e-01
  -2.9299442333e-01  -2.9472873469e-01   3.5049066405e-01   7.3422907588e-01   2.9828211278e-01
  -2.8955416173e-01  -2.9126011198e-01   4.4931485211e-01   6.8572765422e-01   1.7688288796e-01
  -2.8641489689e-01  -2.8784821147e-01   5.2216540449e-01   6.0104946666e-01   3.7509595086e-02
  -2.8367227528e-01  -2.8498158232e-01   5.7052800645e-01   4.9902069222e-01  -1.0186010338e-01
  -2.8109973593e-01  -2.8236296824e-01   6.0141742731e-01   3.8500424393e-01  -2.4078225431e-01
  -2.7855854486e-01  -2.7983650363e-01   6.1714021013e-01   2.6003695917e-01  -3.7978303056e-01
  -2.7591378759e-01  -2.7728058609e-01   6.1661432704e-01   1.2300883864e-01  -5.1911633425e-01
  -2.7306953365e-01  -2.7454698909e-01   5.9552490322e-01  -2.4304907123e-02  -6.5374945787e-01
  -2.6996238336e-01  -2.7159207822e-01   5.4677619375e-01  -1.7556104224e-01  -7.7201680544e-01
  -2.6657645717e-01  -2.6833268850e-01   4.6200895182e-01  -3.1762808790e-01  -8.5454318143e-01
  -2.6342123777e-01  -2.6482022584e-01   3.5391502649e-01  -4.2021659849e-01  -8.8001092504e-01
  -2.6083514468e-01  -2.6202224969e-01   2.4417658512e-01  -4.7756073541e-01  -8.5851710071e-01
  -2.5858769354e-01  -2.5964803967e-01   1.3497191276e-01  -5.0580747146e-01  -8.0808333771e-01
  -2.5655037453e-01  -2.5752734742e-01   2.5419842485e-02  -5.1376379286e-01  -7.3702409622e-01
  -2.5465278369e-01  -2.5557340165e-01  -8.3652000936e-02  -5.0619209343e-01  -6.5077997509e-01
  -2.5284972121e-01  -2.5373216573e-01  -1.9314379332e-01  -4.8607800041e-01  -5.5174668985e-01
  -2.5110888879e-01  -2.5196727669e-01  -3.0225320559e-01  -4.5556743449e-01  -4.4270176082e-01
  -2.4940443518e-01  -2.5025050088e-01  -4.1188490673e-01  -4.1576388526e-01  -3.2415546128e-01
  -2.4771352258e-01  -2.4855836948e-01  -5.2105268617e-01  -3.6793134467e-01  -1.9814968177e-01
  -2.4601470591e-01  -2.4686867567e-01  -6.3017437113e-01  -3.1250282098e-01  -6.4906340168e-02
  -2.4431234304e-01  -2.4516073614e-01  -7.3743546158e-01  -2.5079292893e-01   7.2854761820e-02
  -2.4261819605e-01  -2.4346394993e-01  -8.4069848182e-01  -1.8440042766e-01   2.1189111150e-01
  -2.4091346566e-01  -2.4177244216e-01  -9.3936581483e-01  -1.1392238497e-01   3.5102973596e-01
  -2.3916427906e-01  -2.4005448915e-01  -1.0330935154e+00  -3.9424075100e-02   4.8975265042e-01
  -2.3732807788e-01  -2.3827406896e-01  -1.1221456222e+00   4.0292060463e-02   6.2908724891e-01
  -2.3534180132e-01  -2.3638208681e-01  -1.2047584658e+00   1.2592906565e-01   7.6794992460e-01
  -2.3309001431e-01  -2.3430151584e-01  -1.2791895539e+00   2.2107631504e-01   9.0756310300e-01
  -2.3027701721e-01  -2.3187851277e-01  -1.3386001700e+00   3.3361248419e-01   1.0481797858e+00
  -2.2645548597e-01  -2.2867552165e-01  -1.3533084273e+00   4.7140615416e-01   1.1705831462e+00
  -2.2235484195e-01  -2.2423545029e-01  -1.2838070532e+00   5.9797709412e-01   1.2128824474e+00
  -2.1926377134e-01  -2.2047423360e-01  -1.1715871118e+00   6.7814142497e-01   1.1837129290e+00
  -2.1707588367e-01  -2.1805330907e-01  -1.0614900508e+00   7.2714899877e-01   1.1331631602e+00
  -2.1524632204e-01  -2.1609845826e-01  -9.5193194243e-01   7.6370906701e-01   1.0747455146e+00
  -2.1362140285e-01  -2.1439418582e-01  -8.4248846648e-01   7.9312833374e-01   1.0123542150e+00
