# time = 2.4
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.1338612560e+00   8.7192617937e-01   1.1846667585e+00
  -4.9750814511e-01  -4.9835681619e-01   1.2324543636e+00   7.4460237337e-01   1.2934290194e+00
  -4.9566236670e-01  -4.9665947403e-01   1.3275934575e+00   5.9501179476e-01   1.3989108209e+00
  -4.9337913820e-01  -4.9466525936e-01   1.4227634409e+00   3.9889627637e-01   1.5044054467e+00
  -4.9070684198e-01  -4.9209301703e-01   1.5009716355e+00   1.5717303059e-01   1.5899013999e+00
  -4.8796632188e-01  -4.8932066692e-01   1.5420954266e+00  -9.9741228214e-02   1.6318964706e+00
  -4.8525041762e-01  -4.8661197685e-01   1.5427338731e+00  -3.5659875599e-01   1.6261438916e+00
  -4.8247325112e-01  -4.8388885839e-01   1.5029505669e+00  -6.1357058576e-01   1.5725798791e+00
  -4.7971240761e-01  -4.8105764385e-01   1.4254293406e+00  -8.5490288358e-01   1.4751797990e+00
  -4.7731406729e-01  -4.7836717138e-01   1.3304795124e+00  -1.0458163032e+00   1.3593769189e+00
  -4.7535629892e-01  -4.7626096320e-01   1.2351170421e+00  -1.1850341956e+00   1.2454795168e+00
  -4.7363463088e-01  -4.7445163464e-01   1.1402606107e+00  -1.2917363263e+00   1.1341751666e+00
  -4.7205820286e-01  -4.7281762713e-01   1.0455241416e+00  -1.3752673663e+00   1.0248817312e+00
  -4.7057922324e-01  -4.7129877858e-01   9.5055169955e-01  -1.4403982293e+00   9.1719623282e-01
  -4.6916801250e-01  -4.6985966791e-01   8.5615782455e-01  -1.4893423899e+00   8.1208862317e-01
  -4.6780432622e-01  -4.6847635709e-01   7.6088459888e-01  -1.5244472720e+00   7.0804673104e-01
  -4.6647318109e-01  -4.6713229535e-01   6.6650454240e-01  -1.5461273071e+00   6.0713697299e-01
  -4.6516256736e-01  -4.6581406684e-01   5.7192079879e-01  -1.5554948169e+00   5.0831551634e-01
  -4.6386252316e-01  -4.6451106789e-01   4.7678093572e-01  -1.5527769724e+00   4.1144571711e-01
  -4.6256404824e-01  -4.6321397844e-01   3.8200856661e-01  -1.5381144575e+00   3.1771027623e-01
  -4.6125861670e-01  -4.6191411803e-01   2.8742450160e-01  -1.5115822057e+00   2.2717447370e-01
  -4.5993776484e-01  -4.6060311536e-01   1.9298932348e-01  -1.4730431543e+00   1.4010204763e-01
  -4.5859242112e-01  -4.5927241432e-01   9.7754342668e-02  -1.4215509263e+00   5.6058529200e-02
  -4.5721266704e-01  -4.5791242792e-01   3.5242267661e-03  -1.3575642937e+00  -2.2911368999e-02
  -4.5578682495e-01  -4.5651290616e-01  -9.1670270045e-02  -1.2789299164e+00  -9.7870237105e-02
  -4.5430067193e-01  -4.5506074373e-01  -1.8615736327e-01  -1.1858724600e+00  -1.6675015293e-01
  -4.5273610223e-01  -4.5354060013e-01  -2.8103425110e-01  -1.0759435459e+00  -2.2945164381e-01
  -4.5106864371e-01  -4.5193160433e-01  -3.7566598673e-01  -9.4785545241e-01  -2.8431424049e-01
  -4.4926329074e-01  -4.5020568309e-01  -4.7054316186e-01  -7.9815383217e-01  -3.2993828350e-01
  -4.4726609887e-01  -4.4832089838e-01  -5.6526340430e-01  -6.2334300404e-01  -3.6369299961e-01
  -4.4498442178e-01  -4.4621129935e-01  -6.6017439525e-01  -4.1621149687e-01  -3.8191185093e-01
  -4.4235257510e-01  -4.4375754422e-01  -7.5173878220e-01  -1.7502669933e-01  -3.7853886596e-01
  -4.3946564586e-01  -4.4094760599e-01  -8.3011884044e-01   8.1509521111e-02  -3.4991803236e-01
  -4.3633688466e-01  -4.3798368573e-01  -8.8987924800e-01   3.3908277724e-01  -2.9706082322e-01
  -4.3268516130e-01  -4.3469008358e-01  -9.2799941487e-01   5.9724667126e-01  -2.2023605122e-01
  -4.2755929390e-01  -4.3068023901e-01  -9.2807291139e-01   8.5983180909e-01  -1.1623977577e-01
  -4.2166997226e-01  -4.2443834879e-01  -8.6339067049e-01   1.0168548311e+00  -4.3650103147e-02
  -4.1704632770e-01  -4.1890159573e-01  -7.6682794643e-01   1.0366859027e+00  -4.3735546987e-02
  -4.1367958978e-01  -4.1519105967e-01  -6.7177949640e-01   1.0022731937e+00  -7.9971232143e-02
  -4.1084966285e-01  -4.1216811989e-01  -5.7705722411e-01   9.4916190459e-01  -1.3112908985e-01
  -4.0833775233e-01  -4.0953120581e-01  -4.8222402061e-01   8.8770466177e-01  -1.8918220389e-01
  -4.0603685963e-01  -4.0714429884e-01  -3.8762624479e-01   8.2256926487e-01  -2.4942309033e-01
  -4.0388289794e-01  -4.0492942043e-01  -2.9289969441e-01   7.5550631560e-01  -3.0928506670e-01
  -4.0183252169e-01  -4.0283637546e-01  -1.9823792853e-01   6.8744809105e-01  -3.6676044416e-01
  -3.9985311918e-01  -4.0082866791e-01  -1.0351609183e-01   6.1842829172e-01  -4.2056271470e-01
  -3.9791788163e-01  -3.9887757044e-01  -8.9400512333e-03   5.4827962796e-01  -4.6953009628e-01
  -3.9600259296e-01  -3.9695819283e-01   8.5857685575e-02   4.7605687762e-01  -5.1295484108e-01
  -3.9408304632e-01  -3.9504699309e-01   1.8063119692e-01   4.0091655877e-01  -5.4986095310e-01
  -3.9213230721e-01  -3.9311909955e-01   2.7527111004e-01   3.2150718151e-01  -5.7934506418e-01
  -3.9011678658e-01  -3.9114551487e-01   3.7001227826e-01   2.3555211942e-01  -6.0041928212e-01
  -3.8798888510e-01  -3.8908805828e-01   4.6482880099e-01   1.3987374557e-01  -6.1157538021e-01
  -3.8567048920e-01  -3.8688971191e-01   5.5967592916e-01   2.9150206210e-02  -6.1045201770e-01
  -3.8300187036e-01  -3.8445126649e-01   6.5494321036e-01  -1.0801649561e-01  -5.9239316061e-01
  -3.7960165421e-01  -3.8155247422e-01   7.4892183157e-01  -2.9895970339e-01  -5.4576404260e-01
  -3.7567331486e-01  -3.7765083420e-01   8.1361993207e-01  -5.4127173820e-01  -4.6664755729e-01
  -3.7184186692e-01  -3.7369579552e-01   8.2513355380e-01  -7.9741678355e-01  -3.7252752488e-01
