# time = 2.1
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.1128764940e+00   8.0734442709e-01   1.1169160089e+00
  -4.9750814511e-01  -4.9835681619e-01   1.2096453805e+00   6.8945081488e-01   1.2194580384e+00
  -4.9566236670e-01  -4.9665947403e-01   1.3030242232e+00   5.5093964323e-01   1.3189072035e+00
  -4.9337913820e-01  -4.9466525936e-01   1.3964334885e+00   3.6934944109e-01   1.4183684299e+00
  -4.9070684198e-01  -4.9209301703e-01   1.4731949490e+00   1.4552951221e-01   1.4989746891e+00
  -4.8796632188e-01  -4.8932066692e-01   1.5135582949e+00  -9.2356238632e-02   1.5385678935e+00
  -4.8525041762e-01  -4.8661197685e-01   1.5141854853e+00  -3.3018939961e-01   1.5331441612e+00
  -4.8247325112e-01  -4.8388885839e-01   1.4751389351e+00  -5.6812833624e-01   1.4826433564e+00
  -4.7971240761e-01  -4.8105764385e-01   1.3990527792e+00  -7.9158603921e-01   1.3908134997e+00
  -4.7731406729e-01  -4.7836717138e-01   1.3058604342e+00  -9.6835915373e-01   1.2816333350e+00
  -4.7535629892e-01  -4.7626096320e-01   1.2122629741e+00  -1.0972656121e+00   1.1742496997e+00
  -4.7363463088e-01  -4.7445163464e-01   1.1191621214e+00  -1.1960646161e+00   1.0693108337e+00
  -4.7205820286e-01  -4.7281762713e-01   1.0261789648e+00  -1.2734087149e+00   9.6626788701e-01
  -4.7057922324e-01  -4.7129877858e-01   9.3296416639e-01  -1.3337154598e+00   8.6474092536e-01
  -4.6916801250e-01  -4.6985966791e-01   8.4031719796e-01  -1.3790343840e+00   7.6564442693e-01
  -4.6780432622e-01  -4.6847635709e-01   7.4680712679e-01  -1.4115390451e+00   6.6755270033e-01
  -4.6647318109e-01  -4.6713229535e-01   6.5417367277e-01  -1.4316131818e+00   5.7241398251e-01
  -4.6516256736e-01  -4.6581406684e-01   5.6134028041e-01  -1.4402867292e+00   4.7924413673e-01
  -4.6386252316e-01  -4.6451106789e-01   4.6796104058e-01  -1.4377700319e+00   3.8791433288e-01
