# time = 3.2
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.2572425986e+00   1.0725084542e+00   1.4094470532e+00
  -4.9750814511e-01  -4.9835681619e-01   1.3665626619e+00   9.1589574381e-01   1.5388464539e+00
  -4.9566236670e-01  -4.9665947403e-01   1.4720527223e+00   7.3189402685e-01   1.6643429964e+00
  -4.9337913820e-01  -4.9466525936e-01   1.5775767093e+00   4.9066484048e-01   1.7898548827e+00
  -4.9070684198e-01  -4.9209301703e-01   1.6642930029e+00   1.9333631099e-01   1.8915735563e+00
  -4.8796632188e-01  -4.8932066692e-01   1.7098896867e+00  -1.2267792578e-01   1.9415373538e+00
  -4.8525041762e-01  -4.8661197685e-01   1.7105958769e+00  -4.3862257243e-01   1.9346936799e+00
  -4.8247325112e-01  -4.8388885839e-01   1.6664820850e+00  -7.5470800563e-01   1.8709666473e+00
  -4.7971240761e-01  -4.8105764385e-01   1.5805242691e+00  -1.0515563911e+00   1.7550859008e+00
  -4.7731406729e-01  -4.7836717138e-01   1.4752418010e+00  -1.2863876989e+00   1.6173104612e+00
  -4.7535629892e-01  -4.7626096320e-01   1.3695021282e+00  -1.4576315215e+00   1.4818019766e+00
  -4.7363463088e-01  -4.7445163464e-01   1.2643237621e+00  -1.5888797051e+00   1.3493785161e+00
  -4.7205820286e-01  -4.7281762713e-01   1.1592785540e+00  -1.6916265567e+00   1.2193475019e+00
  -4.7057922324e-01  -4.7129877858e-01   1.0539718063e+00  -1.7717404857e+00   1.0912295026e+00
  -4.6916801250e-01  -4.6985966791e-01   9.4930667246e-01  -1.8319441476e+00   9.6617851650e-01
  -4.6780432622e-01  -4.6847635709e-01   8.4366658247e-01  -1.8751249715e+00   8.4239545332e-01
  -4.6647318109e-01  -4.6713229535e-01   7.3901691878e-01  -1.9017927155e+00   7.2233881998e-01
  -4.6516256736e-01  -4.6581406684e-01   6.3414146749e-01  -1.9133155840e+00   6.0476672717e-01
  -4.6386252316e-01  -4.6451106789e-01   5.2864944427e-01  -1.9099730084e+00   4.8951660633e-01
  -4.6256404824e-01  -4.6321397844e-01   4.2356495762e-01  -1.8919380308e+00   3.7799556964e-01
  -4.6125861670e-01  -4.6191411803e-01   3.1868931698e-01  -1.8593028238e+00   2.7028128605e-01
  -4.5993776484e-01  -4.6060311536e-01   2.1397881408e-01  -1.8118987960e+00   1.6668753870e-01
  -4.5859242112e-01  -4.5927241432e-01   1.0838153356e-01  -1.7485618726e+00   6.6697425049e-02
  -4.5721266704e-01  -4.5791242792e-01   3.8985038392e-03  -1.6698563523e+00  -2.7256370602e-02
  -4.5578682495e-01  -4.5651290616e-01  -1.0165378921e-01  -1.5731335554e+00  -1.1643805165e-01
  -4.5430067193e-01  -4.5506074373e-01  -2.0642165927e-01  -1.4586698215e+00  -1.9838731923e-01
  -4.5273610223e-01  -4.5354060013e-01  -3.1162168595e-01  -1.3234535583e+00  -2.7298581910e-01
  -4.5106864371e-01  -4.5193160433e-01  -4.1654983500e-01  -1.1659008173e+00  -3.3825801293e-01
  -4.4926329074e-01  -4.5020568309e-01  -5.2175007444e-01  -9.8176262389e-01  -3.9253865420e-01
  -4.4726609887e-01  -4.4832089838e-01  -6.2677624785e-01  -7.6673915764e-01  -4.3269778498e-01
  -4.4498442178e-01  -4.4621129935e-01  -7.3201385776e-01  -5.1196004020e-01  -4.5437314340e-01
  -4.4235257510e-01  -4.4375754422e-01  -8.3354066447e-01  -2.1529407963e-01  -4.5035966208e-01
  -4.3946564586e-01  -4.4094760599e-01  -9.2044856587e-01   1.0025476727e-01  -4.1630765534e-01
  -4.3633688466e-01  -4.3798368573e-01  -9.8671085608e-01   4.1707929178e-01  -3.5342055319e-01
  -4.3268516130e-01  -4.3469008358e-01  -1.0289782439e+00   7.3463042877e-01  -2.6201820537e-01
  -4.2755929390e-01  -4.3068023901e-01  -1.0290589520e+00   1.0576200786e+00  -1.3828888686e-01
  -4.2166997226e-01  -4.2443834879e-01  -9.5733760259e-01   1.2507647617e+00  -5.1926094621e-02
  -4.1704632770e-01  -4.1890159573e-01  -8.5026675215e-01   1.2751584114e+00  -5.2028750302e-02
  -4.1367958978e-01  -4.1519105967e-01  -7.4487497479e-01   1.2328301763e+00  -9.5141121963e-02
  -4.1084966285e-01  -4.1216811989e-01  -6.3984485049e-01   1.1675019922e+00  -1.5600714436e-01
  -4.0833775233e-01  -4.0953120581e-01  -5.3469171240e-01   1.0919079767e+00  -2.2507679926e-01
  -4.0603685963e-01  -4.0714429884e-01  -4.2979962498e-01   1.0117896924e+00  -2.9674935218e-01
  -4.0388289794e-01  -4.0492942043e-01  -3.2476476693e-01   9.2930044451e-01  -3.6797109368e-01
  -4.0183252169e-01  -4.0283637546e-01  -2.1980177414e-01   8.4558696478e-01  -4.3635337122e-01
  -3.9985311918e-01  -4.0082866791e-01  -1.1477221717e-01   7.6069070463e-01  -5.0036556028e-01
  -3.9791788163e-01  -3.9887757044e-01  -9.9043782629e-03   6.7440588775e-01  -5.5862542568e-01
  -3.9600259296e-01  -3.9695819283e-01   9.5209211839e-02   5.8556985568e-01  -6.1029092475e-01
  -3.9408304632e-01  -3.9504699309e-01   2.0029585451e-01   4.9314508962e-01  -6.5420086002e-01
  -3.9213230721e-01  -3.9311909955e-01   3.0523425653e-01   3.9546920247e-01  -6.8928044357e-01
  -3.9011678658e-01  -3.9114551487e-01   4.1028480226e-01   2.8974185574e-01  -7.1435432654e-01
  -3.8798888510e-01  -3.8908805828e-01   5.1541873532e-01   1.7205444286e-01  -7.2762808663e-01
  -3.8567048920e-01  -3.8688971191e-01   6.2058637625e-01   3.5860873831e-02  -7.2629230298e-01
  -3.8300187036e-01  -3.8445126649e-01   7.2621953719e-01  -1.3285883294e-01  -7.0480743137e-01
  -3.7960165421e-01  -3.8155247422e-01   8.3042314430e-01  -3.6772577707e-01  -6.4933091440e-01
  -3.7567331486e-01  -3.7765083420e-01   9.0215923085e-01  -6.6577862126e-01  -5.5520209149e-01
  -3.7184186692e-01  -3.7369579552e-01   9.1492303925e-01  -9.8084699689e-01  -4.4322220892e-01
  -3.6818376169e-01  -3.6998793832e-01   8.7130103731e-01  -1.2964704636e+00  -3.2967238586e-01
  -3.6476920525e-01  -3.6637958505e-01   7.8345574104e-01  -1.5929792135e+00  -2.2794974364e-01
  -3.6190222515e-01  -3.6315882545e-01   6.7774073101e-01  -1.8349862041e+00  -1.5118220185e-01
  -3.5955743529e-01  -3.6064562486e-01   5.7241500722e-01  -2.0216806578e+00  -9.7100210931e-02
  -3.5747581335e-01  -3.5846924571e-01   4.6714330733e-01  -2.1752209641e+00  -5.6623596355e-02
  -3.5554555589e-01  -3.5648238098e-01   3.6180925529e-01  -2.3042415140e+00  -2.5866935834e-02
  -3.5370428246e-01  -3.5460873079e-01   2.5697276501e-01  -2.4123100607e+00  -2.7746301732e-03
  -3.5191009141e-01  -3.5279983412e-01   1.5189998320e-01  -2.5022331228e+00   1.4231773551e-02
  -3.5013002733e-01  -3.5102034870e-01   4.6780447654e-02  -2.5743873241e+00   2.6075782059e-02
  -3.4833352158e-01  -3.4923970596e-01  -5.8494224089e-02  -2.6283555394e+00   3.3531583468e-02
  -3.4648782394e-01  -3.4742733720e-01  -1.6336600876e-01  -2.6624066164e+00   3.7262196872e-02
  -3.4455195495e-01  -3.4554831069e-01  -2.6854331336e-01  -2.6737693130e+00   3.7993906975e-02
  -3.4246600922e-01  -3.4355559922e-01  -3.7376837677e-01  -2.6567338592e+00   3.6568306358e-02
  -3.4012589732e-01  -3.4137641922e-01  -4.7907313055e-01  -2.6005746590e+00   3.4345421233e-02
  -3.3729386531e-01  -3.3887537541e-01  -5.8496980934e-01  -2.4797293921e+00   3.4301235908e-02
  -3.3373119516e-01  -3.3571235521e-01  -6.8017612960e-01  -2.2484796661e+00   4.4562590302e-02
  -3.3013995431e-01  -3.3175003512e-01  -7.3184976303e-01  -1.9361376280e+00   7.2291205256e-02
  -3.2713093899e-01  -3.2852987349e-01  -7.3903262826e-01  -1.6194709829e+00   1.1298944221e-01
  -3.2444947423e-01  -3.2573200448e-01  -7.1908811432e-01  -1.3028780726e+00   1.6363582843e-01
  -3.2194996463e-01  -3.2316694398e-01  -6.8020476609e-01  -9.8724246533e-01   2.2213245594e-01
  -3.1954784063e-01  -3.2073298528e-01  -6.2631256592e-01  -6.7058405143e-01   2.8724946704e-01
  -3.1718162262e-01  -3.1836269597e-01  -5.6012099798e-01  -3.5528164463e-01   3.5693727651e-01
  -3.1479564044e-01  -3.1600054927e-01  -4.8206108612e-01  -3.8354577957e-02   4.3011913895e-01
  -3.1232750552e-01  -3.1359073161e-01  -3.9279764550e-01   2.7740316960e-01   5.0393240314e-01
  -3.0974859368e-01  -3.1106427944e-01  -2.9281847009e-01   5.8725752726e-01   5.7406537345e-01
  -3.0714129829e-01  -3.0843290792e-01  -1.8798628293e-01   8.6997455253e-01   6.3151786458e-01
  -3.0455287342e-01  -3.0584968867e-01  -8.3147347202e-02   1.1110149006e+00   6.6886430841e-01
  -3.0192288339e-01  -3.0325605817e-01   2.2002615059e-02   1.3083596468e+00   6.8084463598e-01
  -2.9918504232e-01  -3.0058970861e-01   1.2680331986e-01   1.4543271225e+00   6.5999572556e-01
  -2.9625455536e-01  -2.9778037603e-01   2.3181669874e-01   1.5382181886e+00   5.9544879842e-01
  -2.9299442333e-01  -2.9472873469e-01   3.3688998947e-01   1.5391488269e+00   4.6976960721e-01
  -2.8955416173e-01  -2.9126011198e-01   4.3187711532e-01   1.4374803277e+00   2.7856779560e-01
  -2.8641489689e-01  -2.8784821147e-01   5.0189895251e-01   1.2599750848e+00   5.9058307602e-02
  -2.8367227528e-01  -2.8498158232e-01   5.4838355919e-01   1.0460977219e+00  -1.6044480374e-01
  -2.8109973593e-01  -2.8236296824e-01   5.7807336321e-01   8.0709052189e-01  -3.7924253446e-01
  -2.7855854486e-01  -2.7983650363e-01   5.9318535448e-01   5.4512703742e-01  -5.9816365204e-01
  -2.7591378759e-01  -2.7728058609e-01   5.9267951019e-01   2.5788038567e-01  -8.1760800931e-01
  -2.7306953365e-01  -2.7454698909e-01   5.7240848664e-01  -5.0928266646e-02  -1.0296491661e+00
  -2.6996238336e-01  -2.7159207822e-01   5.2555205355e-01  -3.6800206880e-01  -1.2159140677e+00
  -2.6657645717e-01  -2.6833268850e-01   4.4407555759e-01  -6.6581428284e-01  -1.3458873135e+00
  -2.6342123777e-01  -2.6482022584e-01   3.4017816941e-01  -8.8086993665e-01  -1.3859948176e+00
  -2.6083514468e-01  -2.6202224969e-01   2.3470025012e-01  -1.0010816449e+00  -1.3521396897e+00
  -2.5858769354e-01  -2.5964803967e-01   1.2973546567e-01  -1.0602976003e+00  -1.2727053376e+00
  -2.5655037453e-01  -2.5752734742e-01   2.4436836129e-02  -1.0769795682e+00  -1.1607866767e+00
  -2.5465278369e-01  -2.5557340165e-01  -8.0400160589e-02  -1.0611107409e+00  -1.0249524566e+00
  -2.5284972121e-01  -2.5373216573e-01  -1.8564075833e-01  -1.0189497989e+00  -8.6897580678e-01
  -2.5110888879e-01  -2.5196727669e-01  -2.9051378486e-01  -9.5499512565e-01  -6.9723123420e-01
  -2.4940443518e-01  -2.5025050088e-01  -3.9588878652e-01  -8.7155995085e-01  -5.1052237285e-01
  -2.4771352258e-01  -2.4855836948e-01  -5.0081784568e-01  -7.7129389930e-01  -3.1206514792e-01
  -2.4601470591e-01  -2.4686867567e-01  -6.0570256596e-01  -6.5510468128e-01  -1.0220906001e-01
  -2.4431234304e-01  -2.4516073614e-01  -7.0879889877e-01  -5.2574801379e-01   1.1476225822e-01
  -2.4261819605e-01  -2.4346394993e-01  -8.0805236047e-01  -3.8657524444e-01   3.3374191582e-01
  -2.4091346566e-01  -2.4177244216e-01  -9.0288853512e-01  -2.3883796244e-01   5.5288250826e-01
  -2.3916427906e-01  -2.4005448915e-01  -9.9297682610e-01  -8.2672986308e-02   7.7136821761e-01
  -2.3732807788e-01  -2.3827406896e-01  -1.0785710066e+00   8.4430074930e-02   9.9081715109e-01
  -2.3534180132e-01  -2.3638208681e-01  -1.1579758669e+00   2.6394504635e-01   1.2095226131e+00
