# time = 0.7
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.2034922322e+00   5.7170193859e-01   9.1800609524e-01
  -4.9750814511e-01  -4.9835681619e-01   1.3081420718e+00   4.8821715433e-01   1.0022859936e+00
  -4.9566236670e-01  -4.9665947403e-01   1.4091259834e+00   3.9013241461e-01   1.0840237778e+00
  -4.9337913820e-01  -4.9466525936e-01   1.5101431433e+00   2.6154199582e-01   1.1657713559e+00
  -4.9070684198e-01  -4.9209301703e-01   1.5931571803e+00   1.0304739025e-01   1.2320217566e+00
  -4.8796632188e-01  -4.8932066692e-01   1.6368092568e+00  -6.5407528350e-02   1.2645631333e+00
  -4.8525041762e-01  -4.8661197685e-01   1.6374893932e+00  -2.3382503418e-01   1.2601047015e+00
  -4.8247325112e-01  -4.8388885839e-01   1.5952650874e+00  -4.0231727169e-01   1.2185970355e+00
  -4.7971240761e-01  -4.8105764385e-01   1.5129848646e+00  -5.6055470899e-01   1.1431207013e+00
  -4.7731406729e-01  -4.7836717138e-01   1.4122051051e+00  -6.8573317357e-01   1.0533841153e+00
  -4.7535629892e-01  -4.7626096320e-01   1.3109868730e+00  -7.7701567617e-01   9.6512423022e-01
  -4.7363463088e-01  -4.7445163464e-01   1.2103054600e+00  -8.4697809670e-01   8.7887379328e-01
  -4.7205820286e-01  -4.7281762713e-01   1.1097511684e+00  -9.0174758870e-01   7.9418167664e-01
  -4.7057922324e-01  -4.7129877858e-01   1.0089462489e+00  -9.4445236404e-01   7.1073559670e-01
  -4.6916801250e-01  -4.6985966791e-01   9.0875529233e-01  -9.7654376798e-01   6.2928716522e-01
  -4.6780432622e-01  -4.6847635709e-01   8.0763086192e-01  -9.9956096144e-01   5.4866458682e-01
  -4.6647318109e-01  -4.6713229535e-01   7.0745434886e-01  -1.0137756901e+00   4.7046913333e-01
  -4.6516256736e-01  -4.6581406684e-01   6.0706154214e-01  -1.0199172795e+00   3.9389192987e-01
  -4.6386252316e-01  -4.6451106789e-01   5.0607836855e-01  -1.0181346794e+00   3.1882708754e-01
  -4.6256404824e-01  -4.6321397844e-01   4.0548517196e-01  -1.0085201386e+00   2.4619108391e-01
