# time = 3.6
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.3538228990e+00   1.1901226038e+00   1.5470801097e+00
  -4.9750814511e-01  -4.9835681619e-01   1.4715401107e+00   1.0163359125e+00   1.6891156110e+00
  -4.9566236670e-01  -4.9665947403e-01   1.5851330331e+00   8.1215671989e-01   1.8268671564e+00
  -4.9337913820e-01  -4.9466525936e-01   1.6987623289e+00   5.4447447618e-01   1.9646355826e+00
  -4.9070684198e-01  -4.9209301703e-01   1.7921390400e+00   2.1454098203e-01   2.0762873952e+00
  -4.8796632188e-01  -4.8932066692e-01   1.8412374375e+00  -1.3612737917e-01   2.1311304127e+00
  -4.8525041762e-01  -4.8661197685e-01   1.8419970261e+00  -4.8671860549e-01   2.1236186334e+00
  -4.8247325112e-01  -4.8388885839e-01   1.7944937341e+00  -8.3746614329e-01   2.0536687592e+00
  -4.7971240761e-01  -4.8105764385e-01   1.7019321710e+00  -1.1668671740e+00   1.9264722809e+00
  -4.7731406729e-01  -4.7836717138e-01   1.5885616724e+00  -1.4274503544e+00   1.7752430299e+00
  -4.7535629892e-01  -4.7626096320e-01   1.4746990136e+00  -1.6174730294e+00   1.6265020716e+00
  -4.7363463088e-01  -4.7445163464e-01   1.3614408805e+00  -1.7631141320e+00   1.4811473747e+00
  -4.7205820286e-01  -4.7281762713e-01   1.2483262043e+00  -1.8771284390e+00   1.3384187378e+00
  -4.7057922324e-01  -4.7129877858e-01   1.1349299517e+00  -1.9660278923e+00   1.1977899163e+00
  -4.6916801250e-01  -4.6985966791e-01   1.0222246453e+00  -2.0328337128e+00   1.0605276000e+00
  -4.6780432622e-01  -4.6847635709e-01   9.0846952729e-01  -2.0807499692e+00   9.2465701765e-01
  -4.6647318109e-01  -4.6713229535e-01   7.9578095199e-01  -2.1103423162e+00   7.9287675301e-01
  -4.6516256736e-01  -4.6581406684e-01   6.8284927558e-01  -2.1231289983e+00   6.6382364650e-01
  -4.6386252316e-01  -4.6451106789e-01   5.6925369297e-01  -2.1194200905e+00   5.3731925581e-01
  -4.6256404824e-01  -4.6321397844e-01   4.5609697981e-01  -2.0994076088e+00   4.1490809999e-01
  -4.6125861670e-01  -4.6191411803e-01   3.4316518127e-01  -2.0631938341e+00   2.9667543363e-01
  -4.5993776484e-01  -4.6060311536e-01   2.3041123047e-01  -2.0105916874e+00   1.8296568230e-01
  -4.5859242112e-01  -4.5927241432e-01   1.1670240781e-01  -1.9403094440e+00   7.3211469159e-02
  -4.5721266704e-01  -4.5791242792e-01   4.1934518500e-03  -1.8529732796e+00  -2.9916966583e-02
  -4.5578682495e-01  -4.5651290616e-01  -1.0946687960e-01  -1.7456440648e+00  -1.2780727631e-01
  -4.5430067193e-01  -4.5506074373e-01  -2.2228250840e-01  -1.6186284391e+00  -2.1775890909e-01
  -4.5273610223e-01  -4.5354060013e-01  -3.3556346571e-01  -1.4685845617e+00  -2.9964194983e-01
  -4.5106864371e-01  -4.5193160433e-01  -4.4855163617e-01  -1.2937547869e+00  -3.7128794371e-01
  -4.4926329074e-01  -4.5020568309e-01  -5.6183277140e-01  -1.0894241992e+00  -4.3086902575e-01
  -4.4726609887e-01  -4.4832089838e-01  -6.7492644170e-01  -8.5082145932e-01  -4.7494958789e-01
  -4.4498442178e-01  -4.4621129935e-01  -7.8824775805e-01  -5.6810346452e-01  -4.9874137751e-01
  -4.4235257510e-01  -4.4375754422e-01  -8.9757319281e-01  -2.3890530967e-01  -4.9433573683e-01
  -4.3946564586e-01  -4.4094760599e-01  -9.9115674982e-01   1.1124645494e-01  -4.5695824327e-01
  -4.3633688466e-01  -4.3798368573e-01  -1.0625087869e+00   4.6281382629e-01  -3.8792986067e-01
  -4.3268516130e-01  -4.3469008358e-01  -1.1080227154e+00   8.1518753817e-01  -2.8760168726e-01
  -4.2755929390e-01  -4.3068023901e-01  -1.1081092421e+00   1.1735962474e+00  -1.5178984476e-01
  -4.2166997226e-01  -4.2443834879e-01  -1.0308779771e+00   1.3879213765e+00  -5.6993756131e-02
  -4.1704632770e-01  -4.1890159573e-01  -9.1558171847e-01   1.4149903395e+00  -5.7106901665e-02
  -4.1367958978e-01  -4.1519105967e-01  -8.0209352737e-01   1.3680206999e+00  -1.0442980942e-01
  -4.1084966285e-01  -4.1216811989e-01  -6.8899476173e-01   1.2955289408e+00  -1.7124007725e-01
  -4.0833775233e-01  -4.0953120581e-01  -5.7576352641e-01   1.2116456021e+00  -2.4705509396e-01
  -4.0603685963e-01  -4.0714429884e-01  -4.6281339775e-01   1.1227418629e+00  -3.2572718960e-01
  -4.0388289794e-01  -4.0492942043e-01  -3.4970953912e-01   1.0312071596e+00  -4.0390444899e-01
  -4.0183252169e-01  -4.0283637546e-01  -2.3668308187e-01   9.3831397275e-01  -4.7896495644e-01
  -3.9985311918e-01  -4.0082866791e-01  -1.2358496849e-01   8.4410829863e-01  -5.4922861546e-01
  -3.9791788163e-01  -3.9887757044e-01  -1.0661024596e-02   7.4836179386e-01  -6.1317820808e-01
  -3.9600259296e-01  -3.9695819283e-01   1.0252751470e-01   6.4978430309e-01  -6.6988946318e-01
  -3.9408304632e-01  -3.9504699309e-01   2.1568699390e-01   5.4722453133e-01  -7.1808778512e-01
  -3.9213230721e-01  -3.9311909955e-01   3.2868679272e-01   4.3883779256e-01  -7.5659342630e-01
  -3.9011678658e-01  -3.9114551487e-01   4.4180728589e-01   3.2151666223e-01  -7.8411625879e-01
  -3.8798888510e-01  -3.8908805828e-01   5.5501748950e-01   1.9092391347e-01  -7.9868662385e-01
  -3.8567048920e-01  -3.8688971191e-01   6.6826387762e-01   3.9795608053e-02  -7.9722074299e-01
  -3.8300187036e-01  -3.8445126649e-01   7.8201137252e-01  -1.4742567364e-01  -7.7363810207e-01
  -3.7960165421e-01  -3.8155247422e-01   8.9421916622e-01  -4.0804794593e-01  -7.1274432296e-01
  -3.7567331486e-01  -3.7765083420e-01   9.7146489859e-01  -7.3878521992e-01  -6.0942348193e-01
  -3.7184186692e-01  -3.7369579552e-01   9.8520789358e-01  -1.0884041300e+00  -4.8650808380e-01
  -3.6818376169e-01  -3.6998793832e-01   9.3823342944e-01  -1.4386391607e+00  -3.6186919663e-01
  -3.6476920525e-01  -3.6637958505e-01   8.4363847552e-01  -1.7676634639e+00  -2.5021229712e-01
  -3.6190222515e-01  -3.6315882545e-01   7.2980128677e-01  -2.0362093612e+00  -1.6594744156e-01
  -3.5955743529e-01  -3.6064562486e-01   6.1638353914e-01  -2.2433771156e+00  -1.0658352537e-01
  -3.5747581335e-01  -3.5846924571e-01   5.0302411507e-01  -2.4137550191e+00  -6.2153636397e-02
  -3.5554555589e-01  -3.5648238098e-01   3.8959765799e-01  -2.5569243159e+00  -2.8392916482e-02
  -3.5370428246e-01  -3.5460873079e-01   2.7670707663e-01  -2.6768439999e+00  -3.0450275504e-03
  -3.5191009141e-01  -3.5279983412e-01   1.6356212759e-01  -2.7766283566e+00   1.5622631553e-02
  -3.5013002733e-01  -3.5102034870e-01   5.0366904293e-02  -2.8566953103e+00   2.8623751730e-02
  -3.4833352158e-01  -3.4923970596e-01  -6.2995303885e-02  -2.9165819946e+00   3.6808124334e-02
  -3.4648782394e-01  -3.4742733720e-01  -1.7592360347e-01  -2.9543674177e+00   4.0903511842e-02
  -3.4455195495e-01  -3.4554831069e-01  -2.8918081765e-01  -2.9669764444e+00   4.1707125123e-02
  -3.4246600922e-01  -3.4355559922e-01  -4.0248937133e-01  -2.9480731695e+00   4.0142737229e-02
  -3.4012589732e-01  -3.4137641922e-01  -5.1588362490e-01  -2.8857558259e+00   3.7703180118e-02
  -3.3729386531e-01  -3.3887537541e-01  -6.2991510485e-01  -2.7516589251e+00   3.7655041606e-02
  -3.3373119516e-01  -3.3571235521e-01  -7.3243471266e-01  -2.4950505557e+00   4.8918707030e-02
  -3.3013995431e-01  -3.3175003512e-01  -7.8807723598e-01  -2.1484571570e+00   7.9355154813e-02
  -3.2713093899e-01  -3.2852987349e-01  -7.9581118734e-01  -1.7970647987e+00   1.2402757911e-01
  -3.2444947423e-01  -3.2573200448e-01  -7.7433383639e-01  -1.4457541921e+00   1.7961952206e-01
  -3.2194996463e-01  -3.2316694398e-01  -7.3246277770e-01  -1.0955058193e+00   2.4382824012e-01
  -3.1954784063e-01  -3.2073298528e-01  -6.7442988996e-01  -7.4412244130e-01   3.1530378942e-01
  -3.1718162262e-01  -3.1836269597e-01  -6.0315280192e-01  -3.9424373937e-01   3.9179644617e-01
  -3.1479564044e-01  -3.1600054927e-01  -5.1909563648e-01  -4.2562186207e-02   4.7212431556e-01
  -3.1232750552e-01  -3.1359073161e-01  -4.2297427669e-01   3.0782185073e-01   5.5314519988e-01
  -3.0974859368e-01  -3.1106427944e-01  -3.1531398467e-01   6.5165516255e-01   6.3012635164e-01
  -3.0714129829e-01  -3.0843290792e-01  -2.0242788788e-01   9.6537527595e-01   6.9318871461e-01
  -3.0455287342e-01  -3.0584968867e-01  -8.9534555966e-02   1.2328484487e+00   7.3418160961e-01
  -3.0192288339e-01  -3.0325605817e-01   2.3693680553e-02   1.4518343645e+00   7.4733129760e-01
  -2.9918504232e-01  -3.0058970861e-01   1.3654582358e-01   1.6138089840e+00   7.2444585634e-01
  -2.9625455536e-01  -2.9778037603e-01   2.4962698881e-01   1.7068999062e+00   6.5359512529e-01
  -2.9299442333e-01  -2.9472873469e-01   3.6277269348e-01   1.7079329762e+00   5.1564233665e-01
  -2.8955416173e-01  -2.9126011198e-01   4.6505738804e-01   1.5951158724e+00   3.0576845124e-01
  -2.8641489689e-01  -2.8784821147e-01   5.4045883112e-01   1.3981456941e+00   6.4822669363e-02
  -2.8367227528e-01  -2.8498158232e-01   5.9051477770e-01   1.1608147525e+00  -1.7611598991e-01
  -2.8109973593e-01  -2.8236296824e-01   6.2248564722e-01   8.9559818094e-01  -4.1628029748e-01
