# time = 2.5
# Grid points = 474
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.9917840810e-01  -5.0000000000e-01   1.1439895769e+00   8.9467829094e-01   1.2092243823e+00
  -4.9750814511e-01  -4.9835681619e-01   1.2434632083e+00   7.6403223592e-01   1.3202412889e+00
  -4.9566236670e-01  -4.9665947403e-01   1.3394519568e+00   6.1053839173e-01   1.4279097384e+00
  -4.9337913820e-01  -4.9466525936e-01   1.4354718336e+00   4.0930561658e-01   1.5355912883e+00
  -4.9070684198e-01  -4.9209301703e-01   1.5143783854e+00   1.6127504687e-01   1.6228596061e+00
  -4.8796632188e-01  -4.8932066692e-01   1.5558692899e+00  -1.0234294015e-01   1.6657252783e+00
  -4.8525041762e-01  -4.8661197685e-01   1.5565132415e+00  -3.6590273762e-01   1.6598534994e+00
  -4.8247325112e-01  -4.8388885839e-01   1.5163744005e+00  -6.2957984130e-01   1.6051791632e+00
  -4.7971240761e-01  -4.8105764385e-01   1.4381605824e+00  -8.7720934581e-01   1.5057600416e+00
  -4.7731406729e-01  -4.7836717138e-01   1.3423625307e+00  -1.0731043849e+00   1.3875566237e+00
  -4.7535629892e-01  -4.7626096320e-01   1.2461481900e+00  -1.2159549884e+00   1.2712981750e+00
  -4.7363463088e-01  -4.7445163464e-01   1.1504444315e+00  -1.3254413855e+00   1.1576865266e+00
  -4.7205820286e-01  -4.7281762713e-01   1.0548617233e+00  -1.4111520810e+00   1.0461274757e+00
  -4.7057922324e-01  -4.7129877858e-01   9.5904094684e-01  -1.4779824779e+00   9.3620969180e-01
  -4.6916801250e-01  -4.6985966791e-01   8.6380391592e-01  -1.5282038074e+00   8.2892323416e-01
  -4.6780432622e-01  -4.6847635709e-01   7.6767968878e-01  -1.5642247463e+00   7.2272458516e-01
  -4.6647318109e-01  -4.6713229535e-01   6.7245661682e-01  -1.5864705389e+00   6.1972299794e-01
  -4.6516256736e-01  -4.6581406684e-01   5.7702804561e-01  -1.5960825320e+00   5.1885300182e-01
  -4.6386252316e-01  -4.6451106789e-01   4.8103839446e-01  -1.5932938245e+00   4.1997512051e-01
  -4.6256404824e-01  -4.6321397844e-01   3.8541952615e-01  -1.5782487704e+00   3.2429657229e-01
  -4.6125861670e-01  -4.6191411803e-01   2.8999064993e-01  -1.5510242589e+00   2.3188399067e-01
  -4.5993776484e-01  -4.6060311536e-01   1.9471199630e-01  -1.5114796510e+00   1.4300658126e-01
